Vivado Simulator 2020.2
Time resolution is 1 ps
 Block Memory Generator module loading initial data...
 Block Memory Generator data initialization complete.
Block Memory Generator module tb_hs_dual_da.u_hs_dual_da.u_rom_1024x10b.inst.\native_mem_module.blk_mem_gen_v8_4_4_inst  is using a behavioral model for simulation which will not precisely model memory collision behavior.
 Block Memory Generator module loading initial data...
 Block Memory Generator data initialization complete.
Block Memory Generator module tb_hs_dual_da.u_hs_dual_da.u_blk_mem_gen_0.inst.\native_mem_module.blk_mem_gen_v8_4_4_inst  is using a behavioral model for simulation which will not precisely model memory collision behavior.
Time=0 us | da_data=200 | uart_txd=1 | led=0000
Time=0 us | da_data=119 | uart_txd=0 | led=0010
Time=0 us | da_data=0fa | uart_txd=0 | led=0010
Time=0 us | da_data=0dd | uart_txd=0 | led=0010
Time=0 us | da_data=0c2 | uart_txd=0 | led=0010
Time=0 us | da_data=0a7 | uart_txd=0 | led=0010
Time=0 us | da_data=08f | uart_txd=0 | led=0010
Time=0 us | da_data=077 | uart_txd=0 | led=0010
Time=0 us | da_data=062 | uart_txd=0 | led=0010
Time=0 us | da_data=04f | uart_txd=0 | led=0010
Time=0 us | da_data=03d | uart_txd=0 | led=0010
Time=0 us | da_data=02e | uart_txd=0 | led=0010
Time=0 us | da_data=021 | uart_txd=0 | led=0010
Time=0 us | da_data=016 | uart_txd=0 | led=0010
Time=0 us | da_data=00d | uart_txd=0 | led=0010
Time=0 us | da_data=006 | uart_txd=0 | led=0010
Time=0 us | da_data=002 | uart_txd=0 | led=0010
Time=0 us | da_data=000 | uart_txd=0 | led=0010
Time=0 us | da_data=003 | uart_txd=0 | led=0010
Time=0 us | da_data=008 | uart_txd=0 | led=0010
Time=0 us | da_data=00f | uart_txd=0 | led=0010
Time=0 us | da_data=018 | uart_txd=0 | led=0010
Time=0 us | da_data=024 | uart_txd=0 | led=0010
Time=0 us | da_data=032 | uart_txd=0 | led=0010
Time=0 us | da_data=042 | uart_txd=0 | led=0010
Time=0 us | da_data=054 | uart_txd=0 | led=0010
Time=0 us | da_data=068 | uart_txd=0 | led=0010
Time=0 us | da_data=07e | uart_txd=0 | led=0010
Time=0 us | da_data=095 | uart_txd=0 | led=0010
Time=0 us | da_data=0ae | uart_txd=0 | led=0010
Time=0 us | da_data=0c9 | uart_txd=0 | led=0010
Time=0 us | da_data=0e5 | uart_txd=0 | led=0010
Time=0 us | da_data=103 | uart_txd=0 | led=0010
Time=0 us | da_data=121 | uart_txd=0 | led=0010
Time=0 us | da_data=141 | uart_txd=0 | led=0010
Time=0 us | da_data=161 | uart_txd=0 | led=0010
Time=0 us | da_data=182 | uart_txd=0 | led=0010
Time=0 us | da_data=1a4 | uart_txd=0 | led=0010
Time=0 us | da_data=1c6 | uart_txd=0 | led=0010
Time=0 us | da_data=1e9 | uart_txd=0 | led=0010
Time=0 us | da_data=20b | uart_txd=0 | led=0010
Time=0 us | da_data=22d | uart_txd=0 | led=0010
Time=0 us | da_data=250 | uart_txd=0 | led=0010
Time=0 us | da_data=272 | uart_txd=0 | led=0010
Time=0 us | da_data=293 | uart_txd=0 | led=0010
Time=0 us | da_data=2b3 | uart_txd=0 | led=0010
Time=0 us | da_data=2d3 | uart_txd=0 | led=0010
Time=0 us | da_data=2f2 | uart_txd=0 | led=0010
Time=0 us | da_data=310 | uart_txd=0 | led=0010
Time=0 us | da_data=32c | uart_txd=0 | led=0010
Time=0 us | da_data=347 | uart_txd=0 | led=0010
Time=0 us | da_data=361 | uart_txd=0 | led=0010
Time=0 us | da_data=379 | uart_txd=0 | led=0010
Time=0 us | da_data=38f | uart_txd=0 | led=0010
Time=0 us | da_data=3a4 | uart_txd=0 | led=0010
Time=0 us | da_data=3b6 | uart_txd=0 | led=0010
Time=0 us | da_data=3c7 | uart_txd=0 | led=0010
Time=0 us | da_data=3d5 | uart_txd=0 | led=0010
Time=0 us | da_data=3e2 | uart_txd=0 | led=0010
Time=0 us | da_data=3ec | uart_txd=0 | led=0010
Time=0 us | da_data=3f4 | uart_txd=0 | led=0010
Time=0 us | da_data=3f9 | uart_txd=0 | led=0010
Time=0 us | da_data=3fd | uart_txd=0 | led=0010
Time=0 us | da_data=3fc | uart_txd=0 | led=0010
Time=0 us | da_data=3f8 | uart_txd=0 | led=0010
Time=0 us | da_data=3f2 | uart_txd=0 | led=0010
Time=0 us | da_data=3ea | uart_txd=0 | led=0010
Time=0 us | da_data=3e0 | uart_txd=0 | led=0010
Time=0 us | da_data=3d3 | uart_txd=0 | led=0010
Time=0 us | da_data=3c4 | uart_txd=0 | led=0010
Time=0 us | da_data=3b3 | uart_txd=0 | led=0010
Time=0 us | da_data=3a0 | uart_txd=0 | led=0010
Time=0 us | da_data=38b | uart_txd=0 | led=0010
Time=0 us | da_data=375 | uart_txd=0 | led=0010
Time=0 us | da_data=35d | uart_txd=0 | led=0010
Time=0 us | da_data=343 | uart_txd=0 | led=0010
Time=0 us | da_data=327 | uart_txd=0 | led=0010
Time=0 us | da_data=30b | uart_txd=0 | led=0010
Time=0 us | da_data=2ed | uart_txd=0 | led=0010
Time=0 us | da_data=2ce | uart_txd=0 | led=0010
Time=0 us | da_data=2ae | uart_txd=0 | led=0010
Time=0 us | da_data=28d | uart_txd=0 | led=0010
Time=0 us | da_data=26b | uart_txd=0 | led=0010
Time=0 us | da_data=249 | uart_txd=0 | led=0010
Time=0 us | da_data=227 | uart_txd=0 | led=0010
Time=0 us | da_data=205 | uart_txd=0 | led=0010
Time=0 us | da_data=1e2 | uart_txd=0 | led=0010
Time=0 us | da_data=1c0 | uart_txd=0 | led=0010
Time=0 us | da_data=19e | uart_txd=0 | led=0010
Time=0 us | da_data=17c | uart_txd=0 | led=0010
Time=0 us | da_data=15b | uart_txd=0 | led=0010
Time=0 us | da_data=13b | uart_txd=0 | led=0010
Time=0 us | da_data=11c | uart_txd=0 | led=0010
Time=0 us | da_data=0fd | uart_txd=0 | led=0010
Time=0 us | da_data=0e0 | uart_txd=0 | led=0010
Time=0 us | da_data=0c4 | uart_txd=0 | led=0010
Time=0 us | da_data=0aa | uart_txd=0 | led=0010
Time=0 us | da_data=091 | uart_txd=0 | led=0010
Time=0 us | da_data=07a | uart_txd=0 | led=0010
Time=0 us | da_data=064 | uart_txd=0 | led=0010
Time=0 us | da_data=050 | uart_txd=0 | led=0010
Time=0 us | da_data=03f | uart_txd=0 | led=0010
Time=0 us | da_data=02f | uart_txd=0 | led=0010
Time=0 us | da_data=022 | uart_txd=0 | led=0010
Time=0 us | da_data=016 | uart_txd=0 | led=0010
Time=0 us | da_data=00d | uart_txd=0 | led=0010
Time=0 us | da_data=006 | uart_txd=0 | led=0010
Time=0 us | da_data=002 | uart_txd=0 | led=0010
Time=0 us | da_data=000 | uart_txd=0 | led=0010
Time=0 us | da_data=002 | uart_txd=0 | led=0010
Time=0 us | da_data=007 | uart_txd=0 | led=0010
Time=0 us | da_data=00e | uart_txd=0 | led=0010
Time=0 us | da_data=017 | uart_txd=0 | led=0010
Time=0 us | da_data=023 | uart_txd=0 | led=0010
Time=0 us | da_data=031 | uart_txd=0 | led=0010
Time=0 us | da_data=040 | uart_txd=0 | led=0010
Time=0 us | da_data=052 | uart_txd=0 | led=0010
Time=0 us | da_data=066 | uart_txd=0 | led=0010
Time=0 us | da_data=07c | uart_txd=0 | led=0010
Time=0 us | da_data=093 | uart_txd=0 | led=0010
Time=0 us | da_data=0ac | uart_txd=0 | led=0010
Time=0 us | da_data=0c7 | uart_txd=0 | led=0010
Time=0 us | da_data=0e3 | uart_txd=0 | led=0010
Time=0 us | da_data=100 | uart_txd=0 | led=0010
Time=0 us | da_data=11e | uart_txd=0 | led=0010
Time=0 us | da_data=13e | uart_txd=0 | led=0010
Time=0 us | da_data=15e | uart_txd=0 | led=0010
Time=0 us | da_data=17f | uart_txd=0 | led=0010
Time=0 us | da_data=1a1 | uart_txd=0 | led=0010
Time=0 us | da_data=1c3 | uart_txd=0 | led=0010
Time=0 us | da_data=1e5 | uart_txd=0 | led=0010
Time=0 us | da_data=208 | uart_txd=0 | led=0010
Time=0 us | da_data=22a | uart_txd=0 | led=0010
Time=0 us | da_data=24d | uart_txd=0 | led=0010
Time=0 us | da_data=26e | uart_txd=0 | led=0010
Time=0 us | da_data=290 | uart_txd=0 | led=0010
Time=0 us | da_data=2b1 | uart_txd=0 | led=0010
Time=0 us | da_data=2d0 | uart_txd=0 | led=0010
Time=0 us | da_data=2ef | uart_txd=0 | led=0010
Time=0 us | da_data=30d | uart_txd=0 | led=0010
Time=0 us | da_data=32a | uart_txd=0 | led=0010
Time=0 us | da_data=345 | uart_txd=0 | led=0010
Time=0 us | da_data=35f | uart_txd=0 | led=0010
Time=0 us | da_data=377 | uart_txd=0 | led=0010
Time=0 us | da_data=38d | uart_txd=0 | led=0010
Time=0 us | da_data=3a2 | uart_txd=0 | led=0010
Time=0 us | da_data=3b5 | uart_txd=0 | led=0010
Time=0 us | da_data=3c6 | uart_txd=0 | led=0010
Time=0 us | da_data=3d4 | uart_txd=0 | led=0010
Time=0 us | da_data=3e1 | uart_txd=0 | led=0010
Time=0 us | da_data=3eb | uart_txd=0 | led=0010
Time=0 us | da_data=3f3 | uart_txd=0 | led=0010
Time=0 us | da_data=3f9 | uart_txd=0 | led=0010
Time=0 us | da_data=3fc | uart_txd=0 | led=0010
Time=0 us | da_data=3fe | uart_txd=0 | led=0010
Time=0 us | da_data=3fc | uart_txd=0 | led=0010
Time=0 us | da_data=3f9 | uart_txd=0 | led=0010
Time=0 us | da_data=200 | uart_txd=0 | led=0010
Time=0 us | da_data=200 | uart_txd=1 | led=0010
Time=0 us | da_data=200 | uart_txd=0 | led=0010
Time=0 us | da_data=200 | uart_txd=1 | led=0010
Time=0 us | da_data=200 | uart_txd=0 | led=0010
Time=0 us | da_data=200 | uart_txd=1 | led=0010
Time=0 us | da_data=200 | uart_txd=0 | led=0010
Time=0 us | da_data=200 | uart_txd=1 | led=0010
Time=0 us | da_data=200 | uart_txd=0 | led=0010
Time=0 us | da_data=0ac | uart_txd=0 | led=0010
Time=0 us | da_data=093 | uart_txd=0 | led=0010
Time=0 us | da_data=07c | uart_txd=0 | led=0010
Time=0 us | da_data=066 | uart_txd=0 | led=0010
Time=0 us | da_data=052 | uart_txd=0 | led=0010
Time=0 us | da_data=040 | uart_txd=0 | led=0010
Time=0 us | da_data=031 | uart_txd=0 | led=0010
Time=0 us | da_data=023 | uart_txd=0 | led=0010
Time=0 us | da_data=017 | uart_txd=0 | led=0010
Time=0 us | da_data=00e | uart_txd=0 | led=0010
Time=0 us | da_data=007 | uart_txd=0 | led=0010
Time=0 us | da_data=002 | uart_txd=0 | led=0010
Time=0 us | da_data=000 | uart_txd=0 | led=0010
Time=0 us | da_data=002 | uart_txd=0 | led=0010
Time=0 us | da_data=006 | uart_txd=0 | led=0010
Time=0 us | da_data=00d | uart_txd=0 | led=0010
Time=0 us | da_data=016 | uart_txd=0 | led=0010
Time=0 us | da_data=022 | uart_txd=0 | led=0010
Time=0 us | da_data=02f | uart_txd=0 | led=0010
Time=0 us | da_data=03f | uart_txd=0 | led=0010
Time=0 us | da_data=050 | uart_txd=0 | led=0010
Time=0 us | da_data=064 | uart_txd=0 | led=0010
Time=0 us | da_data=07a | uart_txd=0 | led=0010
Time=0 us | da_data=091 | uart_txd=0 | led=0010
Time=0 us | da_data=0aa | uart_txd=0 | led=0010
Time=0 us | da_data=0c4 | uart_txd=0 | led=0010
Time=0 us | da_data=0e0 | uart_txd=0 | led=0010
Time=0 us | da_data=0fd | uart_txd=0 | led=0010
Time=0 us | da_data=11c | uart_txd=0 | led=0010
Time=0 us | da_data=13b | uart_txd=0 | led=0010
Time=0 us | da_data=15b | uart_txd=0 | led=0010
Time=0 us | da_data=17c | uart_txd=0 | led=0010
Time=0 us | da_data=19e | uart_txd=0 | led=0010
Time=0 us | da_data=1c0 | uart_txd=0 | led=0010
Time=0 us | da_data=1e2 | uart_txd=0 | led=0010
Time=0 us | da_data=205 | uart_txd=0 | led=0010
Time=0 us | da_data=227 | uart_txd=0 | led=0010
Time=0 us | da_data=249 | uart_txd=0 | led=0010
Time=0 us | da_data=26b | uart_txd=0 | led=0010
Time=0 us | da_data=28d | uart_txd=0 | led=0010
Time=0 us | da_data=2ae | uart_txd=0 | led=0010
Time=0 us | da_data=2ce | uart_txd=0 | led=0010
Time=0 us | da_data=2ed | uart_txd=0 | led=0010
Time=0 us | da_data=30b | uart_txd=0 | led=0010
Time=0 us | da_data=327 | uart_txd=0 | led=0010
Time=0 us | da_data=343 | uart_txd=0 | led=0010
Time=0 us | da_data=35d | uart_txd=0 | led=0010
Time=0 us | da_data=375 | uart_txd=0 | led=0010
Time=0 us | da_data=38b | uart_txd=0 | led=0010
Time=0 us | da_data=3a0 | uart_txd=0 | led=0010
Time=0 us | da_data=3b3 | uart_txd=0 | led=0010
Time=0 us | da_data=3c4 | uart_txd=0 | led=0010
Time=0 us | da_data=3d3 | uart_txd=0 | led=0010
Time=0 us | da_data=3e0 | uart_txd=0 | led=0010
Time=0 us | da_data=3ea | uart_txd=0 | led=0010
Time=0 us | da_data=3f2 | uart_txd=0 | led=0010
Time=0 us | da_data=3f8 | uart_txd=0 | led=0010
Time=0 us | da_data=3fc | uart_txd=0 | led=0010
Time=0 us | da_data=3fd | uart_txd=0 | led=0010
Time=0 us | da_data=3f9 | uart_txd=0 | led=0010
Time=0 us | da_data=3f4 | uart_txd=0 | led=0010
Time=0 us | da_data=3ec | uart_txd=0 | led=0010
Time=0 us | da_data=3e2 | uart_txd=0 | led=0010
Time=0 us | da_data=3d5 | uart_txd=0 | led=0010
Time=0 us | da_data=3c7 | uart_txd=0 | led=0010
Time=0 us | da_data=3b6 | uart_txd=0 | led=0010
Time=0 us | da_data=3a4 | uart_txd=0 | led=0010
Time=0 us | da_data=38f | uart_txd=0 | led=0010
Time=0 us | da_data=379 | uart_txd=0 | led=0010
Time=0 us | da_data=361 | uart_txd=0 | led=0010
Time=0 us | da_data=347 | uart_txd=0 | led=0010
Time=0 us | da_data=32c | uart_txd=0 | led=0010
Time=0 us | da_data=310 | uart_txd=0 | led=0010
Time=0 us | da_data=2f2 | uart_txd=0 | led=0010
Time=0 us | da_data=2d3 | uart_txd=0 | led=0010
Time=0 us | da_data=2b3 | uart_txd=0 | led=0010
Time=0 us | da_data=293 | uart_txd=0 | led=0010
Time=0 us | da_data=272 | uart_txd=0 | led=0010
Time=0 us | da_data=250 | uart_txd=0 | led=0010
Time=0 us | da_data=22d | uart_txd=0 | led=0010
Time=0 us | da_data=20b | uart_txd=0 | led=0010
Time=0 us | da_data=1e9 | uart_txd=0 | led=0010
Time=0 us | da_data=1c6 | uart_txd=0 | led=0010
Time=0 us | da_data=1a4 | uart_txd=0 | led=0010
Time=0 us | da_data=182 | uart_txd=0 | led=0010
Time=0 us | da_data=161 | uart_txd=0 | led=0010
Time=0 us | da_data=141 | uart_txd=0 | led=0010
Time=0 us | da_data=121 | uart_txd=0 | led=0010
Time=0 us | da_data=103 | uart_txd=0 | led=0010
Time=0 us | da_data=0e5 | uart_txd=0 | led=0010
Time=0 us | da_data=0c9 | uart_txd=0 | led=0010
Time=0 us | da_data=0ae | uart_txd=0 | led=0010
Time=0 us | da_data=095 | uart_txd=0 | led=0010
Time=0 us | da_data=07e | uart_txd=0 | led=0010
Time=0 us | da_data=068 | uart_txd=0 | led=0010
Time=0 us | da_data=054 | uart_txd=0 | led=0010
Time=0 us | da_data=042 | uart_txd=0 | led=0010
Time=0 us | da_data=032 | uart_txd=0 | led=0010
Time=0 us | da_data=024 | uart_txd=0 | led=0010
Time=0 us | da_data=018 | uart_txd=0 | led=0010
Time=0 us | da_data=00f | uart_txd=0 | led=0010
Time=0 us | da_data=008 | uart_txd=0 | led=0010
Time=0 us | da_data=003 | uart_txd=0 | led=0010
Time=0 us | da_data=000 | uart_txd=0 | led=0010
Time=0 us | da_data=002 | uart_txd=0 | led=0010
Time=0 us | da_data=006 | uart_txd=0 | led=0010
Time=0 us | da_data=00d | uart_txd=0 | led=0010
Time=0 us | da_data=016 | uart_txd=0 | led=0010
Time=0 us | da_data=021 | uart_txd=0 | led=0010
Time=0 us | da_data=02e | uart_txd=0 | led=0010
Time=0 us | da_data=03d | uart_txd=0 | led=0010
Time=0 us | da_data=04f | uart_txd=0 | led=0010
Time=0 us | da_data=062 | uart_txd=0 | led=0010
Time=0 us | da_data=077 | uart_txd=0 | led=0010
Time=0 us | da_data=08f | uart_txd=0 | led=0010
Time=0 us | da_data=0a7 | uart_txd=0 | led=0010
Time=0 us | da_data=0c2 | uart_txd=0 | led=0010
Time=0 us | da_data=0dd | uart_txd=0 | led=0010
Time=0 us | da_data=0fa | uart_txd=0 | led=0010
Time=0 us | da_data=119 | uart_txd=0 | led=0010
Time=0 us | da_data=138 | uart_txd=0 | led=0010
Time=0 us | da_data=158 | uart_txd=0 | led=0010
Time=0 us | da_data=179 | uart_txd=0 | led=0010
Time=0 us | da_data=19b | uart_txd=0 | led=0010
Time=0 us | da_data=1bd | uart_txd=0 | led=0010
Time=0 us | da_data=1df | uart_txd=0 | led=0010
Time=0 us | da_data=202 | uart_txd=0 | led=0010
Time=0 us | da_data=224 | uart_txd=0 | led=0010
Time=0 us | da_data=246 | uart_txd=0 | led=0010
Time=0 us | da_data=268 | uart_txd=0 | led=0010
Time=0 us | da_data=28a | uart_txd=0 | led=0010
Time=0 us | da_data=2ab | uart_txd=0 | led=0010
Time=0 us | da_data=2cb | uart_txd=0 | led=0010
Time=0 us | da_data=2ea | uart_txd=0 | led=0010
Time=0 us | da_data=308 | uart_txd=0 | led=0010
Time=0 us | da_data=325 | uart_txd=0 | led=0010
Time=0 us | da_data=340 | uart_txd=0 | led=0010
Time=0 us | da_data=35a | uart_txd=0 | led=0010
Time=0 us | da_data=373 | uart_txd=0 | led=0010
Time=0 us | da_data=38a | uart_txd=0 | led=0010
Time=0 us | da_data=39e | uart_txd=0 | led=0010
Time=0 us | da_data=3b2 | uart_txd=0 | led=0010
Time=0 us | da_data=3c3 | uart_txd=0 | led=0010
Time=0 us | da_data=3d2 | uart_txd=0 | led=0010
Time=0 us | da_data=3df | uart_txd=0 | led=0010
Time=0 us | da_data=3e9 | uart_txd=0 | led=0010
Time=0 us | da_data=3f2 | uart_txd=0 | led=0010
Time=0 us | da_data=3f8 | uart_txd=0 | led=0010
Time=0 us | da_data=3fc | uart_txd=0 | led=0010
Time=0 us | da_data=3fd | uart_txd=0 | led=0010
Time=0 us | da_data=3fa | uart_txd=0 | led=0010
Time=0 us | da_data=3f4 | uart_txd=0 | led=0010
Time=0 us | da_data=3ed | uart_txd=0 | led=0010
Time=0 us | da_data=3e3 | uart_txd=0 | led=0010
Time=0 us | da_data=3d7 | uart_txd=0 | led=0010
Time=0 us | da_data=3c8 | uart_txd=0 | led=0010
Time=0 us | da_data=3b8 | uart_txd=0 | led=0010
Time=0 us | da_data=3a6 | uart_txd=0 | led=0010
Time=0 us | da_data=391 | uart_txd=0 | led=0010
Time=0 us | da_data=37b | uart_txd=0 | led=0010
Time=0 us | da_data=363 | uart_txd=0 | led=0010
Time=0 us | da_data=34a | uart_txd=0 | led=0010
Time=0 us | da_data=32f | uart_txd=0 | led=0010
Time=0 us | da_data=313 | uart_txd=0 | led=0010
Time=0 us | da_data=2f5 | uart_txd=0 | led=0010
Time=0 us | da_data=2d6 | uart_txd=0 | led=0010
Time=0 us | da_data=2b6 | uart_txd=0 | led=0010
Time=0 us | da_data=296 | uart_txd=0 | led=0010
Time=0 us | da_data=275 | uart_txd=0 | led=0010
Time=0 us | da_data=253 | uart_txd=0 | led=0010
Time=0 us | da_data=231 | uart_txd=0 | led=0010
Time=0 us | da_data=20e | uart_txd=0 | led=0010
Time=0 us | da_data=1ec | uart_txd=0 | led=0010
Time=0 us | da_data=1c9 | uart_txd=0 | led=0010
Time=0 us | da_data=1a7 | uart_txd=0 | led=0010
Time=0 us | da_data=185 | uart_txd=0 | led=0010
Time=0 us | da_data=164 | uart_txd=0 | led=0010
Time=0 us | da_data=144 | uart_txd=0 | led=0010
Time=0 us | da_data=124 | uart_txd=0 | led=0010
Time=0 us | da_data=105 | uart_txd=0 | led=0010
Time=0 us | da_data=0e8 | uart_txd=0 | led=0010
Time=0 us | da_data=0cc | uart_txd=0 | led=0010
Time=0 us | da_data=0b1 | uart_txd=0 | led=0010
Time=0 us | da_data=097 | uart_txd=0 | led=0010
Time=0 us | da_data=080 | uart_txd=0 | led=0010
Time=0 us | da_data=06a | uart_txd=0 | led=0010
Time=0 us | da_data=056 | uart_txd=0 | led=0010
Time=0 us | da_data=043 | uart_txd=0 | led=0010
Time=0 us | da_data=033 | uart_txd=0 | led=0010
Time=0 us | da_data=025 | uart_txd=0 | led=0010
Time=0 us | da_data=019 | uart_txd=0 | led=0010
Time=0 us | da_data=010 | uart_txd=0 | led=0010
Time=0 us | da_data=008 | uart_txd=0 | led=0010
Time=0 us | da_data=003 | uart_txd=0 | led=0010
Time=0 us | da_data=000 | uart_txd=0 | led=0010
Time=0 us | da_data=001 | uart_txd=0 | led=0010
Time=0 us | da_data=006 | uart_txd=0 | led=0010
Time=0 us | da_data=00c | uart_txd=0 | led=0010
Time=0 us | da_data=015 | uart_txd=0 | led=0010
Time=0 us | da_data=020 | uart_txd=0 | led=0010
Time=0 us | da_data=02d | uart_txd=0 | led=0010
Time=0 us | da_data=03c | uart_txd=0 | led=0010
Time=0 us | da_data=04d | uart_txd=0 | led=0010
Time=0 us | da_data=060 | uart_txd=0 | led=0010
Time=0 us | da_data=075 | uart_txd=0 | led=0010
Time=0 us | da_data=08c | uart_txd=0 | led=0010
Time=0 us | da_data=0a5 | uart_txd=0 | led=0010
Time=0 us | da_data=0bf | uart_txd=0 | led=0010
Time=0 us | da_data=0db | uart_txd=0 | led=0010
Time=0 us | da_data=0f8 | uart_txd=0 | led=0010
Time=0 us | da_data=116 | uart_txd=0 | led=0010
Time=0 us | da_data=135 | uart_txd=0 | led=0010
Time=0 us | da_data=155 | uart_txd=0 | led=0010
Time=0 us | da_data=176 | uart_txd=0 | led=0010
Time=0 us | da_data=198 | uart_txd=0 | led=0010
Time=0 us | da_data=1ba | uart_txd=0 | led=0010
Time=0 us | da_data=1dc | uart_txd=0 | led=0010
Time=0 us | da_data=1ff | uart_txd=0 | led=0010
Time=0 us | da_data=221 | uart_txd=0 | led=0010
Time=0 us | da_data=243 | uart_txd=0 | led=0010
Time=0 us | da_data=265 | uart_txd=0 | led=0010
Time=0 us | da_data=287 | uart_txd=0 | led=0010
Time=0 us | da_data=2a8 | uart_txd=0 | led=0010
Time=0 us | da_data=2c8 | uart_txd=0 | led=0010
Time=0 us | da_data=2e7 | uart_txd=0 | led=0010
Time=0 us | da_data=305 | uart_txd=0 | led=0010
Time=0 us | da_data=322 | uart_txd=0 | led=0010
Time=0 us | da_data=33e | uart_txd=0 | led=0010
Time=0 us | da_data=358 | uart_txd=0 | led=0010
Time=0 us | da_data=371 | uart_txd=0 | led=0010
Time=0 us | da_data=388 | uart_txd=0 | led=0010
Time=0 us | da_data=39d | uart_txd=0 | led=0010
Time=0 us | da_data=3b0 | uart_txd=0 | led=0010
Time=0 us | da_data=3c1 | uart_txd=0 | led=0010
Time=0 us | da_data=3d0 | uart_txd=0 | led=0010
Time=0 us | da_data=3dd | uart_txd=0 | led=0010
Time=0 us | da_data=3e8 | uart_txd=0 | led=0010
Time=0 us | da_data=3f1 | uart_txd=0 | led=0010
Time=0 us | da_data=3f7 | uart_txd=0 | led=0010
Time=0 us | da_data=3fc | uart_txd=0 | led=0010
Time=0 us | da_data=3fd | uart_txd=0 | led=0010
Time=0 us | da_data=3fa | uart_txd=0 | led=0010
Time=0 us | da_data=3f5 | uart_txd=0 | led=0010
Time=0 us | da_data=3ed | uart_txd=0 | led=0010
Time=0 us | da_data=3e4 | uart_txd=0 | led=0010
Time=0 us | da_data=3d8 | uart_txd=0 | led=0010
Time=0 us | da_data=3ca | uart_txd=0 | led=0010
Time=0 us | da_data=3ba | uart_txd=0 | led=0010
Time=0 us | da_data=3a7 | uart_txd=0 | led=0010
Time=0 us | da_data=393 | uart_txd=0 | led=0010
Time=0 us | da_data=37d | uart_txd=0 | led=0010
Time=0 us | da_data=366 | uart_txd=0 | led=0010
Time=0 us | da_data=34c | uart_txd=0 | led=0010
Time=0 us | da_data=331 | uart_txd=0 | led=0010
Time=0 us | da_data=315 | uart_txd=0 | led=0010
Time=0 us | da_data=2f8 | uart_txd=0 | led=0010
Time=0 us | da_data=2d9 | uart_txd=0 | led=0010
Time=0 us | da_data=2b9 | uart_txd=0 | led=0010
Time=0 us | da_data=299 | uart_txd=0 | led=0010
Time=0 us | da_data=278 | uart_txd=0 | led=0010
Time=0 us | da_data=256 | uart_txd=0 | led=0010
Time=0 us | da_data=234 | uart_txd=0 | led=0010
Time=0 us | da_data=211 | uart_txd=0 | led=0010
Time=0 us | da_data=1ef | uart_txd=0 | led=0010
Time=0 us | da_data=1cc | uart_txd=0 | led=0010
Time=0 us | da_data=1aa | uart_txd=0 | led=0010
Time=0 us | da_data=188 | uart_txd=0 | led=0010
Time=0 us | da_data=167 | uart_txd=0 | led=0010
Time=0 us | da_data=147 | uart_txd=0 | led=0010
Time=0 us | da_data=127 | uart_txd=0 | led=0010
Time=0 us | da_data=108 | uart_txd=0 | led=0010
Time=0 us | da_data=0ea | uart_txd=0 | led=0010
Time=0 us | da_data=0ce | uart_txd=0 | led=0010
Time=0 us | da_data=0b3 | uart_txd=0 | led=0010
Time=0 us | da_data=09a | uart_txd=0 | led=0010
Time=0 us | da_data=082 | uart_txd=0 | led=0010
Time=0 us | da_data=06c | uart_txd=0 | led=0010
Time=0 us | da_data=057 | uart_txd=0 | led=0010
Time=0 us | da_data=045 | uart_txd=0 | led=0010
Time=0 us | da_data=035 | uart_txd=0 | led=0010
Time=0 us | da_data=026 | uart_txd=0 | led=0010
Time=0 us | da_data=01a | uart_txd=0 | led=0010
Time=0 us | da_data=010 | uart_txd=0 | led=0010
Time=0 us | da_data=009 | uart_txd=0 | led=0010
Time=0 us | da_data=003 | uart_txd=0 | led=0010
Time=0 us | da_data=000 | uart_txd=0 | led=0010
Time=0 us | da_data=001 | uart_txd=0 | led=0010
Time=0 us | da_data=005 | uart_txd=0 | led=0010
Time=0 us | da_data=00b | uart_txd=0 | led=0010
Time=0 us | da_data=014 | uart_txd=0 | led=0010
Time=0 us | da_data=01e | uart_txd=0 | led=0010
Time=0 us | da_data=02b | uart_txd=0 | led=0010
Time=0 us | da_data=03a | uart_txd=0 | led=0010
Time=0 us | da_data=04b | uart_txd=0 | led=0010
Time=0 us | da_data=05f | uart_txd=0 | led=0010
Time=0 us | da_data=073 | uart_txd=0 | led=0010
Time=0 us | da_data=08a | uart_txd=0 | led=0010
Time=0 us | da_data=0a3 | uart_txd=0 | led=0010
Time=0 us | da_data=0bd | uart_txd=0 | led=0010
Time=0 us | da_data=0d8 | uart_txd=0 | led=0010
Time=0 us | da_data=0f5 | uart_txd=0 | led=0010
Time=0 us | da_data=113 | uart_txd=0 | led=0010
Time=0 us | da_data=132 | uart_txd=0 | led=0010
Time=0 us | da_data=152 | uart_txd=0 | led=0010
Time=0 us | da_data=173 | uart_txd=0 | led=0010
Time=0 us | da_data=195 | uart_txd=0 | led=0010
Time=0 us | da_data=1b7 | uart_txd=0 | led=0010
Time=0 us | da_data=1d9 | uart_txd=0 | led=0010
Time=0 us | da_data=1fb | uart_txd=0 | led=0010
Time=0 us | da_data=21e | uart_txd=0 | led=0010
Time=0 us | da_data=240 | uart_txd=0 | led=0010
Time=0 us | da_data=262 | uart_txd=0 | led=0010
Time=0 us | da_data=284 | uart_txd=0 | led=0010
